,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,TVL,Farm_Liquidity,volume_24h,lp_reward_fee_24h,Mining_Reward,Mining_Reward_Annually
0,2.0,0x0eD7e52944161450477ee417DE9Cd3a859b14fD0,4000.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,176499381.6761144,162410372.8995369,4679999.999999999,7954.285714285715,0.08253959303065626,30.126951456189538
1,3.0,0x58F876857a02D6762E0101bb5C46A8c1ED44Dc16,1100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,280932017.5247061,267990697.1900688,30961428.57142857,52634.28571428572,0.013755901646965676,5.020904101142472
2,4.0,0x28415ff2C35b65B9E5c7de82126b4015ab9d031F,50.0,1.0,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,ADA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,8092410.380814189,5999729.615990168,1408571.4285714286,2395.714285714286,0.027928937929464825,10.194062344254661
3,5.0,0xDd5bAd8f8b360d76d12FdA230F8BAF42fe0022CF,100.0,1.0,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,DOT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,10912548.70690895,9654102.843411513,637142.8571428572,1082.857142857143,0.03471396125698361,12.670595858799016
4,6.0,0x824eb9faDFb377394430d2744fa7C42916DE3eCe,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,LINK,7472579.1075391155,6594395.119962185,857142.8571428572,1457.142857142857,0.02541037850936693,9.27478815591893
5,7.0,0x7EFaEf62fDdCCa950418312c6C91Aef321375A00,250.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,294967344.36402065,269560512.7709148,7341428.571428572,12481.42857142857,0.0031081346877568604,1.134469161031254
6,8.0,0x3DcB1787a95D2ea0Eb7d00887704EeBF0D79bb13,10.0,1.0,0x4B0F1812e5Df2A09796481Ff14017e6005508003,TWT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1753833.0539900342,1080532.2753480182,252857.14285714287,431.42857142857144,0.03101546892425615,11.320646157353496
7,9.0,0x7EB5D86FD78f3852a3e0e064f2842d45a3dB6EA2,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,XVS,3206584.875071568,2681566.732950518,150000.0,255.71428571428572,0.06248812456521973,22.8081654663052
8,10.0,0x74E4716E431f45807DCF19f284c7aA99F18a4fbc,250.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,66764240.68563838,60727616.00700782,3144285.714285714,5345.714285714285,0.013796530067903913,5.035733474784928
9,11.0,0x61EB789d75A95CAa3fF50ed7E47b96c132fEc082,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,64303220.79143339,59585225.166921996,1752857.142857143,2980.0,0.014061042445433563,5.13228049258325
10,12.0,0xACF47CBEaab5c8A6Ee99263cfE43995f89fB3206,10.0,1.0,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,ALPHA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1017617630.3618684,805649130.3853474,53687.142857142855,91.26714285714286,4.159777990659862e-05,0.015183189665908496
11,13.0,0x16b9a82891338f9bA80E2D6970FddA79D1eb0daE,600.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,604256.609470108,587801.1402569804,33357142.85714286,56707.142857142855,3.4208727658875207,1248.618559548945
12,14.0,0x03F18135c44C64ebFdCBad8297fe5bDafdBbdd86,50.0,1.0,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,XRP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,7995068.310477555,7070108.960623052,410000.0,697.1428571428571,0.023700635587346666,8.650731989381534
13,15.0,0x014608E87AF97a054C9a49f81E1473076D51d9a3,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,UNI,4897747.756971064,4576914.124145681,275714.28571428574,468.57142857142856,0.03661114705092677,13.363068673588273
14,16.0,0x1BdCebcA3b93af70b58C41272AEa2231754B23ca,10.0,1.0,0xa2B726B1145A4773F68593CF171187d8EBe4d495,INJ,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,107448255.3713755,88796036.83386059,41098.57142857143,69.86857142857143,0.0003774179164146283,0.13775753949133931
15,17.0,0xD8E2F8b6Db204c405543953Ef6359912FE3A88d6,10.0,1.0,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,SXP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,987632.753231417,717460.8043919693,205714.2857142857,350.0,0.04671086560068448,17.049465944249835
16,18.0,0x133ee93FE93320e1182923E1a640912eDE17C90C,10.0,1.0,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,VAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2956405.5996731115,2080396.883269824,13601.42857142857,23.12142857142857,0.016109048940238027,5.87980286318688
17,19.0,0x66FDB2eCCfB58cF098eaa419e5EfDe841368e489,10.0,1.0,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,11918852.342979837,9273691.746491548,207142.85714285713,352.85714285714283,0.003613794389962452,1.319034952336295
18,20.0,0x2354ef4DF11afacb85a5C7f98B624072ECcddbB1,100.0,1.0,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,168722513.99138007,158297694.67428705,3007142.8571428573,5111.428571428572,0.0021171006486650967,0.7727417367627603
19,21.0,0x71b01eBdDD797c8E9E0b003ea2f4FD207fBF46cC,10.0,1.0,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,LTC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1824755.3586972675,1751078.872826271,76462.85714285714,129.98714285714286,0.019138609760976304,6.98559256275635
20,22.0,0xB2678C414ebC63c9CC6d1a0fC45f43E249B50fdE,10.0,1.0,0x78650B139471520656b9E7aA7A5e9276814a38e9,BTCST,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3611684.323469398,3163041.1386069325,79627.14285714286,135.3657142857143,0.010595251133051072,3.8672666635636412
21,23.0,0x05faf555522Fa3F93959F86B41A3808666093210,10.0,1.0,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,UST,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,388720.53224082617,298461.67167340097,494285.71428571426,840.0,0.11228649568238334,40.98457092406992
22,24.0,0xC5768c5371568Cf1114cddD52CAeD163A42626Ed,10.0,1.0,0x762539b45A1dCcE3D36d080F74d1AED37844b878,LINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2468817.3139939434,2206947.942270125,367142.85714285716,624.2857142857143,0.015185322030405339,5.5426425410979485
23,25.0,0x942b294e59a8c47a0F7F20DF105B082710F7C305,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,SFP,9495188.255075704,9262691.172645854,561428.5714285715,954.2857142857143,0.018090431054574026,6.6030073349195195
24,26.0,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,10.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,SUSHI,1379789.3070257746,1177798.997350739,128342.85714285714,218.57142857142858,0.02845410403905471,10.385747974254969
25,27.0,0xc13aA76AAc067c86aE38028019F414D731b3D86A,10.0,1.0,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,IOTX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1027528.6918850434,983477.656546491,185714.2857142857,317.14285714285717,0.03407623445701333,12.437825576809864
26,28.0,0xE834bf723f5bDff34a5D1129F3c31Ea4787Bc76a,10.0,1.0,0x8519EA49c997f50cefFa444d240fB655e89248Aa,RAMP,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3214300.859231875,1889056.1801923395,125967.14285714286,214.28571428571428,0.017740719179828737,6.475362500637489
27,29.0,0xF3Bc6FC080ffCC30d93dF48BFA2aA14b869554bb,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE0e514c71282b6f4e823703a39374Cf58dc3eA4f,BELT,5829896.459843864,16664.330369808285,15400.0,26.18,0.0,0.0
28,30.0,0xcAD7019D6d84a3294b0494aEF02e73BD0f2572Eb,50.0,1.0,0xAC51066d7bEC65Dc4589368da368b212745d63E8,ALICE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2186121.409222523,1777075.4873000998,228571.42857142858,387.14285714285717,0.09429316719299494,34.41700602544315
29,31.0,0x3f1A9f3D9aaD8bD339eD4853F345d2eF89fbfE0c,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,1302853.7804682737,1267620.1700836648,551428.5714285715,937.1428571428571,0.02643789993141268,9.649833474965629
30,32.0,0xFFd4B200d3C77A0B691B5562D804b3bd54294e6e,10.0,1.0,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,TKO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1075252.8048145787,878274.046690148,67540.0,114.81857142857143,0.038158038864987205,13.927684185720329
31,33.0,0xddE420cbB3794ebD8FFC3Ac69F9c78e5d1411870,10.0,1.0,0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,677500.6976556897,388999.6831788746,41045.71428571428,69.77857142857142,0.0861522943511031,31.44558743815263
32,34.0,0xE6b421a4408c82381b226Ab5B6F8C4b639044359,10.0,1.0,0x2222227E22102Fe3322098e4CBfE18cFebD57c95,TLM,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,508137.9976579923,378235.78074609773,110274.28571428571,187.14285714285714,0.08860403196547134,32.34047166739704
33,35.0,0x7752e1FA9F3a2e860856458517008558DEb989e3,100.0,1.0,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,ALPACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,9696163.368263949,9543921.283092674,528571.4285714285,897.1428571428571,0.03511472298821435,12.816873890698238
34,36.0,0xF45cd219aEF8618A92BAa7aD848364a158a24F33,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,68398713.36976358,65967704.43885879,4067142.8571428573,6914.285714285715,0.012700614449443776,4.635724274046979
35,37.0,0xac109C8025F272414fd9e2faA805a583708A017f,50.0,1.0,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,DOGE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,5492751.8860290265,4978014.364774478,297142.85714285716,505.7142857142857,0.033661227903297265,12.286348184703503
36,38.0,0xF23BAD605E94dE0e3B60c9718a43A94A5aF43915,10.0,1.0,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,HOTCROSS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2670752.6292164917,1597300.5508359668,40924.28571428572,69.57142857142857,0.020981157985685724,7.65812266477529
37,39.0,0x804678fa97d91B974ec2af3c843270886528a9E6,250.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,14069949.477779608,12877159.694448218,1817142.857142857,3088.5714285714284,0.06506329035851156,23.74810098085672
38,40.0,0x6045931E511EF7e53A4A817F971e0CA28c758809,50.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xf9CeC8d50f6c8ad3Fb6dcCEC577e05aA32B224FE,CHR,2909220.2371165655,2283979.625452512,588571.4285714285,1001.4285714285714,0.0733658366174621,26.778530365373665
39,41.0,0x2E28b9B74D6d99D4697e913b82B41ef1CAC51c6C,50.0,1.0,0x14016E85a25aeb13065688cAFB43044C2ef86784,TUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,39006449.70372484,34680186.41155801,95895.71428571429,162.85714285714286,0.0048317524609013006,1.7635896482289748
40,42.0,0x8FA59693458289914dB0097F5F366d771B7a7C3F,100.0,1.0,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MBOX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,37490796.710223734,37254745.44290737,2531428.5714285714,4302.857142857143,0.008995690296440494,3.2834269582007805
41,43.0,0xD171B26E4484402de70e3Ea256bE5A2630d7e88D,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,44588391.00974044,39305067.080168426,844285.7142857143,1434.2857142857142,0.008526436334368073,3.1121492620443467
42,44.0,0xEa26B78255Df2bBC31C1eBf60010D78670185bD0,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,22028610.879933402,20942394.16310831,1777142.857142857,3021.4285714285716,0.0160025711228129,5.840938459826709
43,45.0,0x89eE0491CE55d2f7472A97602a95426216167189,10.0,1.0,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WOO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,24973.924742573367,23304.91543890927,131537.14285714287,224.28571428571428,1.4380320450234063,524.8816964335433
44,46.0,0xba01662E978DE7d67F8FfC937726215eb8995d17,10.0,1.0,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1959791117.6118646,272808286.6912023,388571.4285714286,661.4285714285714,0.00012284529775170137,0.044838533679371
45,47.0,0xA39Af17CE4a8eb807E076805Da1e2B8EA7D0755b,200.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x55d398326f99059fF775485246999027B3197955,USDT,9368026.34442525,8666705.429419436,1088571.4285714286,1851.4285714285713,0.0773378430376795,28.228312708753016
46,48.0,0xEc6557348085Aa57C72514D67070dC863C0a5A8c,100.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,145454876.5326488,134589949.4273191,3142857.1428571427,5342.857142857143,0.002490023612484524,0.9088586185568512
47,49.0,0x89EBF9cD99864f6E51bd7a578965922029cAB977,0.0,1.0,0x758FB037A375F17c7e195CC634D77dA4F554255B,DVI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1438371.3537540217,110094.95061114513,19465.714285714286,33.09142857142857,0.0,0.0
